# BJD       ,   rvs,   rvs_sigma,    idset,    o_c,    model_rvs,  model pl_1,    model pl_2,    GP model mu,   GP model var,   GP model std,   
2452068.06070,5696.53480,  33.90000,   1.00000, -43.33428,5739.86908,   1.32013,5738.54895,   5.18597,  92.88688,   9.63778
2452102.11370,3995.43480,  19.40000,   1.00000,  19.29925,3976.13555,  11.63864,3964.49690,   8.93256,  68.45189,   8.27357
2452121.09200,2786.53480,  13.30000,   1.00000,   9.15993,2777.37487,  16.31812,2761.05676,   7.68999,  61.89681,   7.86745
2452180.88390,-1304.66520,  26.50000,   1.00000, -15.10423,-1289.56097,  24.77979,-1314.34075,  -1.62920,  76.95064,   8.77215
2452219.89850,-3538.76520,  18.20000,   1.00000,  10.14456,-3548.90976,  25.58056,-3574.49032,   1.61103,  49.55084,   7.03924
2452220.99430,-3594.86520,  11.90000,   1.00000,   8.82001,-3603.68521,  25.55772,-3629.24293,   1.80789,  49.37750,   7.02691
2452312.94060,-6392.76520,  15.60000,   1.00000,   3.11037,-6395.87557, -12.41279,-6383.46278,   6.75816,  49.09627,   7.00687
2452351.99700,-6668.19120,  12.30000,   1.00000, -10.52675,-6657.66445, -30.20918,-6627.45527,  -1.65651,  48.64961,   6.97493
2452390.81770,-6544.86520,  15.70000,   1.00000, -14.38407,-6530.48113, -31.89839,-6498.58275,  -3.24361,  43.53453,   6.59807
2452423.87848,-6197.04320,  13.62500,   1.00000,   2.00059,-6199.04379, -23.60018,-6175.44362,   3.43130,  36.49280,   6.04093
2452425.53812,-6172.36720,  16.02500,   1.00000,   5.76968,-6178.13688, -23.04720,-6155.08969,   3.86122,  36.38069,   6.03164
2452454.22235,-5759.74420,  12.35000,   1.00000,   4.30162,-5764.04582, -12.39424,-5751.65158,  10.46697,  31.22380,   5.58783
2452483.05500,-5254.65420,  12.15000,   1.00000,   8.89332,-5263.54752,  -0.65149,-5262.89603,  13.31631,  17.73460,   4.21125
2452484.16865,-5226.39420,  10.90000,   1.00000,  16.40201,-5242.79621,  -0.19398,-5242.60223,  13.31836,  17.36652,   4.16732
2452485.07865,-5208.94220,  10.65000,   1.00000,  16.82587,-5225.76807,   0.17960,-5225.94766,  13.30107,  17.21283,   4.14883
2452486.12350,-5168.16520,  17.10000,   1.00000,  37.97269,-5206.13789,   0.60817,-5206.74607,  13.25708,  17.20957,   4.14844
2452487.14340,-5172.64720,  11.35000,   1.00000,  14.24884,-5186.89604,   1.02608,-5187.92212,  13.16217,  17.28085,   4.15702
2452502.96535,-4869.05120,  15.25000,   1.00000,   9.67162,-4878.72282,   7.40002,-4886.12283,  10.76194,  21.88547,   4.67819
2452505.80290,-4798.36520,  10.90000,   1.00000,  23.27460,-4821.63980,   8.50788,-4830.14769,  10.20311,  23.12573,   4.80892
2452545.09500,-3991.96520,  13.20000,   1.00000,  -8.46867,-3983.49653,  21.30566,-4004.80220,   0.60406,  36.80950,   6.06708
2452569.07620,-3428.95020,  13.30000,   1.00000,   7.42401,-3436.37421,  26.02639,-3462.40061,  -0.41787,  32.66123,   5.71500
2452592.07570,-2887.12320,  10.45000,   1.00000,   5.03313,-2892.15633,  28.22595,-2920.38229,   1.52675,  28.06698,   5.29783
2452600.89720,-2674.34620,  11.88000,   1.00000,   4.71813,-2679.06433,  28.40665,-2707.47099,   2.59726,  28.52701,   5.34107
2452622.95375,-2146.88620,  18.70000,   1.00000,  -9.78122,-2137.10498,  27.04883,-2164.15381,   4.92712,  32.11001,   5.66657
2452636.96760,-1771.06320,  12.60000,   1.00000,  15.71090,-1786.77410,  24.70462,-1811.47872,   5.88846,  32.17921,   5.67267
2452658.06040,-1276.46520,  19.50000,   1.00000, -24.37260,-1252.09260,  18.76840,-1270.86101,   4.74736,  31.57554,   5.61921
2452671.90170,-886.13520,  12.65000,   1.00000,  10.91197,-897.04717,  13.24595,-910.29312,   3.41512,  29.96899,   5.47439
2452673.12883,-867.21320,  18.00000,   1.00000,  -1.79027,-865.42293,  12.69607,-878.11900,   3.23483,  29.99926,   5.47716
2452686.06768,-537.65820,  20.12500,   1.00000,  -7.09629,-530.56191,   6.35854,-536.92045,   1.23129,  30.80139,   5.54990
2452716.06955, 256.63780,  13.80000,   1.00000,   0.22567, 256.41213, -10.71125, 267.12338,  -2.97765,  27.39872,   5.23438
2452717.09410, 268.91580,  14.90000,   1.00000, -14.66387, 283.57967, -11.30305, 294.88272,  -3.09286,  27.29849,   5.22480
2452720.13887, 368.06280,  13.63300,   1.00000,   3.61760, 364.44520, -13.04653, 377.49173,  -3.33184,  27.37423,   5.23204
2452744.11180,1012.00680,  12.55000,   1.00000,   3.50111,1008.50569, -25.14199,1033.64768,  -4.38048,  31.12139,   5.57865
2452745.86293,1061.38380,  21.70000,   1.00000,   5.28280,1056.10100, -25.85786,1081.95887,  -4.41111,  31.70435,   5.63066
2452803.09655,2630.11780,  12.35000,   1.00000, -20.59338,2650.71118, -31.52327,2682.23446,  -2.32844,  40.92985,   6.39764
2452871.07775,4555.16380,  13.20000,   1.00000, -14.96052,4570.12432,  -8.09876,4578.22308,  -6.85916,  37.17266,   6.09694
2452887.85125,5025.20480,  14.55000,   1.00000,  -0.38841,5025.59321,  -1.19895,5026.79216,  -9.61137,  32.83131,   5.72986
2452917.54815,5776.08380,  13.25000,   1.00000, -14.66636,5790.75016,   9.96905,5780.78111, -12.09416,  23.54231,   4.85204
2452919.04440,5801.89080,  15.40000,   1.00000, -25.59556,5827.48636,  10.48339,5817.00297, -12.04149,  23.07006,   4.80313
2452920.07740,5833.40780,  14.70000,   1.00000, -19.32110,5852.72890,  10.83551,5841.89339, -11.96456,  22.83730,   4.77884
2452946.92605,6464.21180,  11.30000,   1.00000,  -4.55205,6468.76385,  19.07814,6449.68571,  -6.97018,  16.42230,   4.05244
2452949.12920,6502.53480,  10.30000,   1.00000, -12.80676,6515.34156,  19.67052,6495.67104,  -6.42940,  15.99013,   3.99877
2452950.11360,6521.53480,  13.20000,   1.00000, -14.39416,6535.92896,  19.93071,6515.99825,  -6.15443,  15.94152,   3.99268
2452951.08195,6570.66980,  10.75000,   1.00000,  14.62689,6556.04291,  20.18391,6535.85900,  -5.85898,  15.97982,   3.99748
2452952.09620,6571.83480,  11.60000,   1.00000,  -5.12687,6576.96167,  20.44615,6556.51552,  -5.63905,  16.15746,   4.01963
2452982.11985,7121.10480,  10.00000,   1.00000,   5.05008,7116.05472,  26.65197,7089.40274,   0.19113,  19.37354,   4.40154
2452984.90940,7154.03980,  12.60000,   1.00000,  -2.95082,7156.99062,  27.05213,7129.93849,   0.47566,  19.46132,   4.41150
2452986.89020,7177.53480,  12.30000,   1.00000,  -7.43074,7184.96554,  27.31517,7157.65037,   0.66832,  19.70207,   4.43870
2453011.99980,7455.73480,  14.40000,   1.00000,   5.17837,7450.55643,  28.92244,7421.63399,   1.11146,  21.35969,   4.62165
2453012.00440,7454.03480,  13.70000,   1.00000,   3.44652,7450.58828,  28.92241,7421.66587,   1.11100,  21.35980,   4.62167
2453015.03395,7489.88280,  20.05000,   1.00000,  19.79841,7470.08439,  28.87309,7441.21130,   0.75131,  21.74723,   4.66339
2453016.08945,7466.29780,  13.60000,   1.00000,  -9.87347,7476.17127,  28.84234,7447.32894,   0.58233,  21.92551,   4.68247
2453024.87810,7505.23480,  14.60000,   1.00000,  -6.80396,7512.03876,  28.30370,7483.73505,  -0.90899,  24.15820,   4.91510
2453047.14575,7458.87780,  16.05000,   1.00000, -12.25638,7471.13418,  24.51984,7446.61434,  -6.35615,  27.98499,   5.29008
2453065.15907,7276.30980,  13.43300,   1.00000,  -2.19044,7278.50024,  18.78944,7259.71080, -11.05726,  26.41787,   5.13983
2453068.22375,7221.12480,   9.35000,   1.00000,  -8.81084,7229.93564,  17.57805,7212.35759, -11.83743,  26.09208,   5.10804
2453105.11285,6226.02180,  10.30000,   1.00000, -22.27024,6248.29204,  -1.80159,6250.09363, -15.69541,  26.66641,   5.16395
2453106.19720,6196.47180,  12.40000,   1.00000, -11.43774,6207.90954,  -2.48125,6210.39079, -15.55471,  26.94793,   5.19114
2453108.16933,6099.27480,  19.75000,   1.00000, -33.48271,6132.75751,  -3.72724,6136.48475, -15.29200,  27.84731,   5.27706
2453109.15724,6056.16780,  19.74000,   1.00000, -38.11639,6094.28419,  -4.35564,6098.63983, -15.12072,  28.38823,   5.32806
2453185.07145,1790.36180,  11.80000,   1.00000,  23.38075,1766.98105, -30.21555,1797.19660,   5.77296,  27.19356,   5.21474
2453187.30345,1618.10280,  14.20000,   1.00000,   5.10522,1612.99758, -30.29166,1643.28924,   5.58463,  26.29351,   5.12772
2453188.67762,1527.85480,  12.02000,   1.00000,   9.88950,1517.96530, -30.32218,1548.28748,   5.43824,  25.97005,   5.09608
2453189.81123,1438.25580,  15.23300,   1.00000,  -1.20272,1439.45852, -30.33803,1469.79654,   5.28163,  25.93741,   5.09288
2453216.97391,-444.91720,  14.48800,   1.00000,  -8.67671,-436.24049, -28.32497,-407.91551,  -2.03001,  33.84673,   5.81779
2453217.85735,-505.26620,  14.32500,   1.00000,  -9.28368,-495.98252, -28.18757,-467.79495,  -2.33999,  34.35350,   5.86119
2453434.06767,-6506.60220,  14.60000,   1.00000, -17.40320,-6489.19900,  32.11861,-6521.31760, -11.42110,  55.80118,   7.47002
2453487.85632,-5966.65120,  16.03300,   1.00000,  -2.96904,-5963.68216,  17.32937,-5981.01153,  -6.66909,  67.95043,   8.24321
2453607.98662,-3761.81620,  19.80000,   1.00000,   5.27781,-3767.09401, -31.65213,-3735.44189,  -6.95365,  53.57092,   7.31922
2453633.99600,-3172.46520,  11.50000,   1.00000, -12.17976,-3160.28544, -28.09397,-3132.19147, -10.48518,  27.14382,   5.20997
2453634.24920,-3163.33620,  14.98700,   1.00000,  -9.12243,-3154.21377, -28.03791,-3126.17586, -10.48842,  27.05703,   5.20164
2453635.92955,-3133.79820,  26.17500,   1.00000, -19.95321,-3113.84499, -27.65697,-3086.18803, -10.49943,  26.76413,   5.17341
2453636.10537,-3129.10020,  13.52500,   1.00000, -19.48655,-3109.61365, -27.61623,-3081.99743, -10.49776,  26.74827,   5.17187
2453637.17000,-3086.89520,  20.70000,   1.00000,  -2.93312,-3083.96208, -27.36604,-3056.59604, -10.45462,  26.84233,   5.18096
2453659.04934,-2550.59720,  19.30000,   1.00000,  -4.49877,-2546.09843, -21.07388,-2525.02456,  -7.54273,  41.82375,   6.46713
2453660.08495,-2526.27620,  16.82500,   1.00000,  -6.11199,-2520.16421, -20.72998,-2499.43423,  -7.31976,  43.16339,   6.56989
2453829.87940,2078.98280,  13.67100,   1.00000,  -3.58301,2082.56581,  28.40041,2054.16540,  -6.06821,  45.15235,   6.71955
2453830.34610,2095.32080,  13.63300,   1.00000,  -0.35652,2095.67732,  28.41334,2067.26398,  -6.01531,  45.36238,   6.73516
2453928.11210,4780.75880,  22.76700,   1.00000,  13.20274,4767.55606,  -1.91160,4769.46766,   4.34421, 113.27715,  10.64317
2454024.11360,6914.21057,  51.85000,   2.00000,   6.57460,6907.63597, -33.78337,6941.41934,  -5.62238,  95.80645,   9.78808
2454157.90365,6160.50380,  11.15000,   1.00000,  -3.83908,6164.34288,  12.81385,6151.52903,  -8.03632,  21.54245,   4.64138
2454158.64043,6114.15080,  12.68600,   1.00000, -22.58744,6136.73824,  13.03950,6123.69874,  -8.17413,  21.21136,   4.60558
2454159.93636,6075.46780,  11.80000,   1.00000, -11.96904,6087.43684,  13.43343,6074.00341,  -8.34959,  20.93256,   4.57521
2454160.85363,6045.98380,   6.83300,   1.00000,  -5.98181,6051.96561,  13.70993,6038.25569,  -8.45543,  20.97472,   4.57982
2454854.12083,1284.30415,   3.60000,   3.00000,  -0.44895,1284.75310, -30.17624,1314.92934,  -0.59359,   5.96047,   2.44141
2454855.18845,1315.42515,   4.25000,   3.00000,   0.77248,1314.65267, -30.03975,1344.69241,  -0.82162,   5.77053,   2.40219
2454856.16997,1338.63315,   3.66700,   3.00000,  -3.52825,1342.16140, -29.90739,1372.06879,  -1.07414,   5.94204,   2.43763
2455182.96923,6886.71615,   3.76700,   3.00000,   2.49601,6884.22014, -18.50573,6902.72587,   8.81200,   3.62916,   1.90504
2455183.00325,6889.54515,   3.85000,   3.00000,   6.15754,6883.38761, -18.52516,6901.91278,   8.82780,   3.61613,   1.90161
2455184.90975,6850.49615,   3.80000,   3.00000,  14.74979,6835.74636, -19.60212,6855.34847,   9.84361,   3.26227,   1.80617
2455185.93285,6821.50915,   3.22000,   3.00000,  12.12981,6809.37934, -20.16926,6829.54860,  10.22758,   3.24711,   1.80197
2455186.90708,6798.45215,   3.30800,   3.00000,  14.70213,6783.75002, -20.70143,6804.45145,  10.51282,   3.45847,   1.85970
2455232.87375,4986.72015,   3.40000,   3.00000,  -4.01452,4990.73467, -29.51767,5020.25234,   5.55834,   5.74635,   2.39715
2455233.86233,4952.83215,   3.26700,   3.00000,  12.90374,4939.92841, -29.48278,4969.41119,   5.57793,   5.66750,   2.38065
2455259.89400,3444.26615,   5.05000,   3.00000,   1.00130,3443.26485, -27.52850,3470.79335,  -2.36395,   6.65105,   2.57896
2455272.87350,2598.24715,   3.05000,   3.00000,  -5.55439,2603.80154, -25.77403,2629.57556,  -7.16310,   4.04250,   2.01060
2455273.83607,2526.14415,   3.50000,   3.00000, -13.60955,2539.75370, -25.62303,2565.37673,  -7.55707,   4.02366,   2.00591
2455274.83475,2467.67515,   3.60000,   3.00000,  -5.40875,2473.08390, -25.46334,2498.54724,  -7.75798,   4.24614,   2.06062
2455321.78313,-756.29585,   3.43300,   3.00000, -14.55105,-741.74480, -14.70190,-727.04289, -11.77482,   5.09854,   2.25799
2455322.15480,-778.30785,   3.06700,   3.00000, -11.78941,-766.51844, -14.59443,-751.92400, -11.69233,   5.05425,   2.24817
2455349.25440,-2474.09985,   4.95000,   3.00000,  -3.95320,-2470.14665,  -6.15879,-2463.98786,  -3.38229,   3.71121,   1.92645
2455350.24520,-2528.86085,   3.13300,   3.00000,  -1.06294,-2527.79791,  -5.83410,-2521.96381,  -3.02596,   3.44771,   1.85680
2455351.27875,-2590.84585,   2.95000,   3.00000,  -3.30931,-2587.53654,  -5.49464,-2582.04190,  -2.73497,   3.41883,   1.84901
2455363.26218,-3246.84585,   3.28300,   3.00000,   2.13545,-3248.98130,  -1.51836,-3247.46294,   0.85164,   3.82375,   1.95544
2455375.27600,-3847.72185,   3.03300,   3.00000,   3.22021,-3850.94206,   2.49654,-3853.43860,   3.47012,   2.11477,   1.45422
2455376.24176,-3893.27985,   3.15700,   3.00000,   3.28131,-3896.56116,   2.81876,-3899.37993,   3.66547,   1.90404,   1.37987
2455377.27307,-3938.97285,   3.26700,   3.00000,   5.84172,-3944.81457,   3.16264,-3947.97721,   3.88502,   1.76865,   1.32991
2455378.26002,-3985.75385,   3.23800,   3.00000,   4.79072,-3990.54457,   3.49148,-3994.03605,   4.01848,   1.69708,   1.30272
2455379.21314,-4029.58085,   2.87000,   3.00000,   4.70964,-4034.29049,   3.80881,-4038.09929,   4.11523,   1.67837,   1.29552
2455380.22298,-4073.36885,   2.92000,   3.00000,   6.82349,-4080.19234,   4.14473,-4084.33706,   4.18595,   1.73415,   1.31687
2455381.19716,-4123.04285,   2.88300,   3.00000,   0.99354,-4124.03639,   4.46848,-4128.50487,   4.13625,   1.86568,   1.36590
2455382.22667,-4166.88085,   2.86000,   3.00000,   3.02285,-4169.90370,   4.81028,-4174.71399,   4.22482,   2.11377,   1.45388
2455403.91910,-5018.91185,   3.57800,   3.00000,   5.72306,-5024.63491,  11.89448,-5036.52938,   6.17110,   3.09085,   1.75808
2455404.06423,-5026.95085,   3.86700,   3.00000,   2.68888,-5029.63973,  11.94094,-5041.58067,   6.17898,   3.07202,   1.75272
2455406.27510,-5100.07585,   3.12500,   3.00000,   4.65052,-5104.72637,  12.64703,-5117.37340,   6.50660,   3.05100,   1.74671
2455407.25329,-5130.55885,   3.44200,   3.00000,   6.69942,-5137.25827,  12.95837,-5150.21663,   6.71652,   3.20974,   1.79158
2455432.15107,-5811.78885,   3.00300,   3.00000,  15.72424,-5827.51309,  20.63571,-5848.14880,   9.91356,   2.70086,   1.64343
2455433.21934,-5839.09985,   2.91700,   3.00000,  12.32712,-5851.42697,  20.95315,-5872.38011,   9.67329,   2.49645,   1.58002
2455435.18270,-5886.13585,   2.89500,   3.00000,   8.07596,-5894.21181,  21.53355,-5915.74536,   8.97461,   2.39912,   1.54891
2455436.90334,-5923.54585,   2.92000,   3.00000,   6.93095,-5930.47680,  22.03888,-5952.51568,   8.40501,   2.50819,   1.58373
2455439.83151,-5980.75585,   3.05700,   3.00000,   8.82820,-5989.58405,  22.89126,-6012.47531,   7.57447,   3.01059,   1.73511
2455462.98503,-6347.76385,   3.20000,   3.00000,   0.20696,-6347.97081,  29.13526,-6377.10607,  -1.50406,   2.31223,   1.52060
2455463.06219,-6351.54985,   3.50000,   3.00000,  -2.68883,-6348.86102,  29.15382,-6378.01484,  -1.54028,   2.29449,   1.51476
2455465.91202,-6384.88785,   3.34000,   3.00000,  -4.47131,-6380.41654,  29.82297,-6410.23952,  -2.75842,   1.82880,   1.35233
2455466.10863,-6386.87885,   3.31700,   3.00000,  -4.37952,-6382.49933,  29.86788,-6412.36721,  -2.82948,   1.80460,   1.34335
2455467.10019,-6393.45285,   3.19600,   3.00000,  -0.63273,-6392.82012,  30.09166,-6422.91178,  -3.12990,   1.76847,   1.32984
2455469.99365,-6434.04885,   3.85000,   3.00000, -12.84110,-6421.20775,  30.71673,-6451.92448,  -4.26474,   1.62711,   1.27558
2455470.08059,-6424.13285,   3.62500,   3.00000,  -2.11156,-6422.02129,  30.73481,-6452.75610,  -4.27691,   1.62102,   1.27319
2455471.07794,-6438.26785,   3.34000,   3.00000,  -7.07650,-6431.19135,  30.93912,-6462.13047,  -4.48247,   1.60811,   1.26811
2455472.16671,-6444.08785,   3.04000,   3.00000,  -3.22543,-6440.86242,  31.15524,-6472.01766,  -4.59989,   1.62479,   1.27467
2455473.10442,-6451.58785,   3.20000,   3.00000,  -2.67777,-6448.91008,  31.33525,-6480.24533,  -4.75032,   1.68748,   1.29903
2455474.12599,-6461.79785,   3.00000,   3.00000,  -4.41442,-6457.38343,  31.52451,-6488.90794,  -4.99114,   1.81100,   1.34574
2455480.95440,-6517.13685,   2.96700,   3.00000, -10.78795,-6506.34890,  32.57441,-6538.92330,  -6.63220,   1.97607,   1.40573
2455482.08610,-6514.07685,   3.06700,   3.00000,  -0.86773,-6513.20912,  32.70660,-6545.91572,  -6.67646,   1.91013,   1.38207
2455483.99780,-6531.01485,   3.30000,   3.00000,  -7.00358,-6524.01127,  32.89894,-6556.91021,  -7.19080,   1.89163,   1.37536
2455484.64923,-6535.63685,   3.06700,   3.00000,  -8.16774,-6527.46911,  32.95520,-6560.42431,  -7.36562,   1.91591,   1.38416
2455487.94155,-6553.25085,   3.26000,   3.00000, -10.00940,-6543.24145,  33.16295,-6576.40440,  -8.10050,   2.12702,   1.45843
2455489.89380,-6559.28285,   3.16700,   3.00000,  -8.00761,-6551.27524,  33.22275,-6584.49798,  -8.36401,   2.23431,   1.49476
2455490.91160,-6563.28885,   3.23300,   3.00000,  -8.20697,-6555.08188,  33.23443,-6588.31631,  -8.50578,   2.37684,   1.54170
2455499.94280,-6585.31285,   2.98000,   3.00000,  -7.49249,-6577.82036,  32.73223,-6610.55259,  -9.56967,   3.24286,   1.80079
2455500.94703,-6591.01785,   2.97000,   3.00000, -11.85319,-6579.16466,  32.60886,-6611.77352,  -9.74460,   3.39851,   1.84351
2455533.98213,-6519.68185,   3.50000,   3.00000, -12.59699,-6507.08486,  22.04400,-6529.12886,  -9.34439,   3.50002,   1.87083
2455534.98760,-6498.71485,   3.10000,   3.00000,   2.97477,-6501.68962,  21.55471,-6523.24433,  -9.14959,   3.29599,   1.81549
2455535.00540,-6517.61485,   3.20000,   3.00000, -16.02229,-6501.59256,  21.54597,-6523.13853,  -9.15484,   3.29680,   1.81571
2455553.02597,-6386.18585,   2.93300,   3.00000,  -9.20934,-6376.97651,  11.58396,-6388.56047,  -9.27824,   3.18524,   1.78473
2455558.98150,-6333.25985,   2.90000,   3.00000,  -8.39979,-6324.86006,   7.92066,-6332.78072,  -9.14732,   2.17076,   1.47335
2455559.49895,-6333.83985,   3.00000,   3.00000, -13.75050,-6320.08935,   7.59690,-6327.68624,  -9.14873,   2.10690,   1.45152
2455560.33973,-6321.98285,   3.00000,   3.00000,  -9.72663,-6312.25622,   7.06932,-6319.32554,  -8.98524,   2.11769,   1.45523
2455561.00650,-6318.86485,   3.10000,   3.00000, -12.89197,-6305.97288,   6.64971,-6312.62259,  -8.83333,   2.21515,   1.48834
2455572.94970,-6188.73285,   3.10000,   3.00000,  -5.72054,-6183.01231,  -0.95783,-6182.05448,  -4.10002,   2.75338,   1.65933
2455574.04975,-6173.13985,   3.35000,   3.00000,  -2.41947,-6170.72038,  -1.65793,-6169.06245,  -3.60122,   2.72782,   1.65161
2455576.00290,-6148.51485,   3.60000,   3.00000,  -0.00959,-6148.50526,  -2.89643,-6145.60884,  -2.80883,   2.92056,   1.70897
2455578.05440,-6123.27185,   3.15000,   3.00000,   1.36631,-6124.63816,  -4.18901,-6120.44916,  -2.17755,   3.33106,   1.82512
2455601.94130,-5810.01485,   3.20000,   3.00000,  -1.62086,-5808.39399, -17.83442,-5790.55957,   0.15779,   6.78616,   2.60503
2455634.18515,-5279.99385,   3.35000,   3.00000,   0.72622,-5280.72007, -28.84874,-5251.87133,   0.67540,   6.25216,   2.50043
2455643.88180,-5102.83285,   3.23300,   3.00000,  -0.44329,-5102.38956, -30.18939,-5072.20017,   0.04738,   5.82560,   2.41363
2455669.84880,-4583.18085,   3.40000,   3.00000,   4.22517,-4587.40602, -29.90744,-4557.49859,  -1.44484,   4.76841,   2.18367
2455670.96230,-4573.41485,   4.90000,   3.00000,  -9.18926,-4564.22559, -29.78794,-4534.43764,  -1.71624,   4.73295,   2.17553
2455675.79390,-4463.01485,   3.70000,   3.00000,  -0.32427,-4462.69058, -29.18283,-4433.50774,  -2.17507,   5.02328,   2.24127
2455695.82760,-4034.92585,   4.93300,   3.00000,  -8.60796,-4026.31789, -25.36966,-4000.94824,  -4.29166,   5.80489,   2.40933
2455699.13140,-3955.53085,   3.30000,   3.00000,  -3.37730,-3952.15355, -24.56891,-3927.58464,  -4.18344,   5.61799,   2.37023
2455726.64336,-3317.59985,   3.44000,   3.00000,  -4.25837,-3313.34148, -16.48599,-3296.85549,  -2.15892,   4.56203,   2.13589
2455728.27950,-3273.14285,   3.05000,   3.00000,   1.10592,-3274.24877, -15.93960,-3258.30917,  -1.84479,   4.42603,   2.10381
2455728.27970,-3283.42743,  15.40000,   2.00000,  -9.18344,-3274.24399, -15.93953,-3258.30445,  -1.84477,   4.42608,   2.10382
2455743.11593,-2914.94985,   3.63300,   3.00000,  -0.28916,-2914.66069, -10.73537,-2903.92532,  -0.51025,   5.47967,   2.34087
2455763.98780,-2396.61485,   3.50000,   3.00000,  -2.13653,-2394.47832,  -2.89567,-2391.58265,   0.71984,   3.38858,   1.84081
2455764.40345,-2381.70285,   3.53300,   3.00000,   2.25987,-2383.96272,  -2.73659,-2381.22613,   0.77147,   3.32602,   1.82374
2455765.89265,-2348.26685,   3.75000,   3.00000,  -2.02718,-2346.23967,  -2.16645,-2344.07321,   0.87823,   3.37398,   1.83684
2455767.10580,-2311.05485,   3.62500,   3.00000,   4.39992,-2315.45477,  -1.70189,-2313.75288,   1.06470,   3.59835,   1.89693
2455784.80905,-1853.90085,   4.20000,   3.00000,   7.03726,-1860.93811,   5.00713,-1865.94524,   1.20359,   7.04432,   2.65411
2455816.99810,-1019.42743,  11.70000,   2.00000,  -6.66356,-1012.76387,  16.17894,-1028.94281,  -5.34823,   3.73575,   1.93281
2455817.35863,-1012.02585,   4.60000,   3.00000,  -8.89541,-1003.13044,  16.29341,-1019.42385,  -5.41349,   3.58024,   1.89215
2455818.00480,-990.81485,   4.30000,   3.00000,  -4.95673,-985.85812,  16.49786,-1002.35598,  -5.48151,   3.39210,   1.84177
2455819.05840,-974.41485,   6.10000,   3.00000, -16.73765,-957.67720,  16.82924,-974.50644,  -5.60210,   3.22470,   1.79574
2455819.97665,-938.36943,  14.30000,   2.00000,  -5.27079,-933.09864,  17.11601,-950.21464,  -5.57304,   3.11837,   1.76589
2455820.08489,-935.45485,   4.25000,   3.00000,  -5.25453,-930.20032,  17.14968,-947.35000,  -5.56948,   3.10521,   1.76216
2455821.08504,-908.74043,  14.48600,   2.00000,  -5.33172,-903.40871,  17.45956,-920.86827,  -5.54201,   3.10997,   1.76351
2455824.08358,-825.09985,   3.82500,   3.00000,  -2.12969,-822.97016,  18.37421,-841.34437,  -5.43804,   2.90163,   1.70342
2455825.12343,-805.19285,   3.86700,   3.00000, -10.15711,-795.03574,  18.68617,-813.72192,  -5.49384,   2.90924,   1.70565
2455826.14485,-776.10285,   3.65000,   3.00000,  -8.52585,-767.57700,  18.98989,-786.56688,  -5.40906,   3.03781,   1.74293
2455841.96475,-342.63085,   3.65000,   3.00000,  -2.63886,-339.99199,  23.30222,-363.29421,  -2.24228,   3.21329,   1.79257
2455843.08755,-306.11385,   3.80000,   3.00000,   3.37767,-309.49152,  23.57681,-333.06833,  -1.99707,   3.10314,   1.76157
